symbol,name,current_price,market_cap,pe_ratio,pb_ratio,roe,eps,book_value,beta,peg_ratio,roa,debt_to_equity,current_ratio,quick_ratio,revenue_growth,earnings_growth,operating_margin,net_margin,profit_margin,dividend_yield,volume,sector,market_cap_category,last_updated
NSE:AXISBANK-EQ,AXIS BANK LIMITED,1181.0,70860.0,10.76,1.19,19.86,1407.2795999999998,992.436974789916,1.15,1.0835850956696877,11.220338983050848,0.77,1.1,0.8250000000000001,8.0,6.8,5.957999999999999,4.170599999999999,4.170599999999999,2.02,11095015,Banking,large_cap,2025-10-04 05:21:33.267226
NSE:VEDL-EQ,VEDANTA LIMITED,470.95,70642.5,12.27,1.91,14.47,204.439395,246.57068062827224,1.16,1.695922598479613,7.34517766497462,0.97,2.5,1.875,12.0,10.2,17.364,12.1548,12.1548,2.61,21404838,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:TI-EQ,TILAKNAGAR INDUSTRIES LTD,469.25,70387.5,13.01,2.33,19.12,269.1618,201.39484978540773,1.18,1.360878661087866,12.025157232704403,0.59,2.0,1.5,8.0,6.8,15.296000000000001,10.7072,10.7072,3.13,1368674,Others,large_cap,2025-10-04 05:21:33.267226
NSE:NESTLEIND-EQ,NESTLE INDIA LIMITED,1169.9,70194.0,19.87,1.88,13.49,946.9170600000001,622.2872340425532,1.4,2.9458858413639732,6.423809523809524,1.1,2.5,1.875,12.0,10.2,16.188,11.331599999999998,11.331599999999998,3.08,1159975,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:NH-EQ,NARAYANA HRUDAYALAYA LTD.,1753.0,70120.0,10.29,1.62,14.14,991.4968000000001,1082.0987654320986,1.4,1.4554455445544552,7.855555555555556,0.8,2.0,1.5,8.0,6.8,11.312000000000001,7.9184,7.9184,3.19,477609,Others,large_cap,2025-10-04 05:21:33.267226
NSE:PAYTM-EQ,ONE 97 COMMUNICATIONS LTD,1168.0,70080.0,11.61,1.57,14.91,1044.8928,743.9490445859873,1.16,1.557344064386318,8.668604651162791,0.72,2.0,1.5,8.0,6.8,11.928,8.3496,8.3496,2.27,2467580,Others,large_cap,2025-10-04 05:21:33.267226
NSE:JSWSTEEL-EQ,JSW STEEL LIMITED,1161.7,69702.0,19.33,2.04,15.29,1065.7435799999998,569.4607843137255,1.38,2.5284499672988883,9.556249999999999,0.6,2.5,1.875,12.0,10.2,18.348,12.843599999999999,12.843599999999999,3.4,2179883,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:KPITTECH-EQ,KPIT TECHNOLOGIES LIMITED,1157.7,69462.0,23.4,4.2,20.97,1456.61814,275.64285714285717,1.3,2.2317596566523603,16.3828125,0.28,2.5,1.875,12.0,10.2,25.163999999999998,17.6148,17.6148,1.46,589353,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:USHAMART-EQ,USHA MARTIN LTD.,462.4,69360.0,17.92,1.61,14.56,201.97632,287.20496894409933,1.18,2.4615384615384617,6.330434782608696,1.3,1.5,1.125,8.0,6.8,11.648000000000001,8.1536,8.1536,3.26,572542,Others,large_cap,2025-10-04 05:21:33.267226
NSE:ARSSBL-EQ,ANAND RATHI SH N STK BR L,460.0,69000.0,19.85,1.29,16.82,232.11599999999999,356.5891472868217,1.27,2.3602853745541026,8.899470899470899,0.89,2.0,1.5,8.0,6.8,13.456000000000001,9.4192,9.4192,2.71,2806999,Others,large_cap,2025-10-04 05:21:33.267226
NSE:GODREJCP-EQ,GODREJ CONSUMER PRODUCTS,1149.0,68940.0,17.52,1.86,15.1,1040.9940000000001,617.741935483871,1.24,2.3205298013245033,8.074866310160427,0.87,2.0,1.5,8.0,6.8,12.08,8.456,8.456,3.29,686196,Others,large_cap,2025-10-04 05:21:33.267226
NSE:SWANCORP-EQ,SWAN CORP LIMITED,457.35,68602.5,9.46,1.48,15.09,207.04234499999998,309.0202702702703,1.22,1.2538104705102717,6.953917050691245,1.17,2.5,1.875,12.0,10.2,18.108,12.6756,12.6756,2.71,1234774,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:IIFL-EQ,IIFL FINANCE LIMITED,457.2,68580.0,13.21,1.24,16.6,227.68560000000002,368.7096774193548,1.39,1.591566265060241,8.877005347593583,0.87,1.1,0.8250000000000001,8.0,6.8,4.98,3.486,3.486,2.21,2139174,Banking,large_cap,2025-10-04 05:21:33.267226
NSE:TATACONSUM-EQ,TATA CONSUMER PRODUCT LTD,1137.5,68250.0,16.1,1.58,20.34,1388.205,719.9367088607595,1.34,1.5830875122910522,11.363128491620111,0.79,2.0,1.5,8.0,6.8,16.272000000000002,11.390400000000001,11.390400000000001,3.08,1567152,Others,large_cap,2025-10-04 05:21:33.267226
NSE:KPIGREEN-EQ,KPI GREEN ENERGY LIMITED,452.6,67890.0,11.91,1.36,14.18,192.53603999999999,332.79411764705884,1.31,1.679830747531735,6.564814814814814,1.16,2.5,1.875,12.0,10.2,17.016,11.911199999999997,11.911199999999997,2.79,733098,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:HSCL-EQ,HIMADRI SPECIALITY CHEM L,451.5,67725.0,15.12,1.35,15.8,214.011,334.4444444444444,1.18,1.9139240506329112,8.31578947368421,0.9,2.5,1.875,12.0,10.2,18.96,13.272,13.272,3.28,617902,Technology,large_cap,2025-10-04 10:06:02.807426
NSE:VINATIORGA-EQ,VINATI ORGANICS LTD,1688.0,67520.0,14.95,1.71,16.16,1091.1232,987.1345029239766,1.11,1.8502475247524752,10.493506493506493,0.54,2.0,1.5,8.0,6.8,12.928,9.0496,9.0496,2.61,250238,Others,large_cap,2025-10-04 06:58:20.516432
NSE:SAATVIKGL-EQ,SAATVIK GREEN ENERGY LTD,449.0,67350.0,11.52,1.14,13.54,182.3838,393.85964912280707,1.22,1.7016248153618907,8.409937888198758,0.61,2.0,1.5,8.0,6.8,8.123999999999999,5.686799999999999,5.686799999999999,1.8,585027,Energy,large_cap,2025-10-04 05:21:33.267226
NSE:HINDPETRO-EQ,HINDUSTAN PETROLEUM CORP,446.3,66945.0,14.25,0.99,13.44,179.94816,450.80808080808083,1.03,2.1205357142857144,6.026905829596412,1.23,1.5,1.125,8.0,6.8,10.752,7.5264,7.5264,2.56,6294835,Others,large_cap,2025-10-04 05:21:33.267226
NSE:LODHA-EQ,LODHA DEVELOPERS LIMITED,1113.0,66780.0,13.92,1.61,18.88,1260.8064,691.3043478260869,1.41,1.4745762711864407,11.442424242424243,0.65,2.5,1.875,12.0,10.2,22.656,15.859199999999998,15.859199999999998,3.46,1665979,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:ASTRAMICRO-EQ,ASTRA MICROWAVE LTD,1112.65,66759.0,12.56,1.16,19.8,1321.8282,959.1810344827587,1.26,1.2686868686868686,10.879120879120881,0.82,2.0,1.5,8.0,6.8,15.840000000000002,11.088000000000001,11.088000000000001,3.46,3911606,Others,large_cap,2025-10-04 05:21:33.267226
NSE:JBCHEPHARM-EQ,J B CHEMICALS AND PHARMA,1668.4,66736.0,15.48,2.74,13.46,898.26656,608.905109489051,0.86,2.300148588410104,10.682539682539684,0.26,2.0,1.5,8.0,6.8,14.806000000000003,10.364200000000002,10.364200000000002,2.12,110084,Pharmaceutical,large_cap,2025-10-04 06:58:23.465705
NSE:DENTA-EQ,DENTA WATER N INFRA SOL L,444.55,66682.5,16.87,1.83,15.73,209.783145,242.92349726775956,1.05,2.1449459631277814,9.145348837209303,0.72,2.0,1.5,8.0,6.8,12.584000000000001,8.8088,8.8088,2.01,563529,Others,large_cap,2025-10-04 05:21:33.267226
NSE:VBL-EQ,VARUN BEVERAGES LIMITED,443.45,66517.5,17.55,1.58,13.55,180.262425,280.6645569620253,1.02,2.5904059040590406,7.404371584699454,0.83,2.5,1.875,12.0,10.2,16.26,11.382,11.382,2.37,4069784,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:GRINDWELL-EQ,GRINDWELL NORTON LIMITED,1662.8,66512.0,16.3,2.52,12.03,800.1393599999999,659.8412698412698,1.33,2.7098919368246053,7.335365853658535,0.64,2.5,1.875,12.0,10.2,14.435999999999998,10.105199999999998,10.105199999999998,2.96,114094,Technology,large_cap,2025-10-04 10:06:03.436387
NSE:TVSHLTD-EQ,TVS HOLDINGS LIMITED,13211.0,66055.0,19.25,1.57,11.92,1574.7512,8414.649681528663,1.18,3.2298657718120807,6.176165803108808,0.93,2.5,1.875,12.0,10.2,14.304,10.0128,10.0128,2.45,46174,Technology,large_cap,2025-10-04 10:06:05.726166
NSE:LIQUIDADD-EQ,DSPAMC - LIQUIDADD,1093.84,65630.4,19.68,1.89,18.07,1185.941328,578.7513227513227,1.08,2.17819590481461,10.445086705202312,0.73,2.0,1.5,8.0,6.8,14.456000000000001,10.119200000000001,10.119200000000001,3.03,1218180,Others,large_cap,2025-10-04 05:21:33.267226
NSE:AUROPHARMA-EQ,AUROBINDO PHARMA LTD,1093.3,65598.0,24.53,3.41,13.65,895.4127000000001,320.61583577712605,0.73,3.5941391941391942,9.349315068493151,0.46,2.0,1.5,8.0,6.8,15.015000000000002,10.5105,10.5105,1.15,517528,Pharmaceutical,large_cap,2025-10-04 05:21:33.267226
NSE:DELHIVERY-EQ,DELHIVERY LIMITED,437.3,65595.0,10.06,1.62,12.36,162.15084,269.9382716049383,1.47,1.627831715210356,6.866666666666666,0.8,2.5,1.875,12.0,10.2,14.831999999999999,10.382399999999999,10.382399999999999,3.04,8230495,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:BHARTIHEXA-EQ,BHARTI HEXACOM LIMITED,1639.0,65560.0,14.12,2.33,19.47,1276.4532,703.4334763948498,1.1,1.450436569080637,10.581521739130435,0.84,2.5,1.875,12.0,10.2,23.363999999999997,16.354799999999997,16.354799999999997,2.15,119927,Technology,large_cap,2025-10-04 19:06:24.792685
NSE:ANURAS-EQ,ANUPAM RASAYAN INDIA LTD,1088.4,65304.0,11.42,1.62,15.82,1033.1092800000001,671.8518518518518,1.11,1.4437420986093552,6.908296943231441,1.29,1.5,1.125,8.0,6.8,12.656,8.8592,8.8592,3.38,723328,Others,large_cap,2025-10-04 05:21:33.267226
NSE:ABREL-EQ,ADITYA BIRLA REAL EST LTD,1619.2,64768.0,16.43,1.67,16.4,1062.1951999999999,969.5808383233534,1.02,2.003658536585366,9.879518072289155,0.66,2.5,1.875,12.0,10.2,19.679999999999996,13.775999999999996,13.775999999999996,2.15,393466,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:THELEELA-EQ,SCHLOSS BANGALORE LIMITED,431.55,64732.5,10.3,2.15,19.34,250.38531000000003,200.72093023255815,1.37,1.065149948293692,11.244186046511627,0.72,2.5,1.875,12.0,10.2,23.208,16.2456,16.2456,2.33,666275,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:NETWEB-EQ,NETWEB TECH INDIA LTD,4311.9,64678.5,12.55,1.52,16.71,2161.5554700000002,2836.7763157894733,1.5,1.5020945541591861,8.231527093596059,1.03,2.5,1.875,12.0,10.2,20.052,14.036399999999999,14.036399999999999,2.85,7659924,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:JINDALSTEL-EQ,JINDAL STEEL LIMITED,1076.5,64590.0,18.23,2.36,19.23,1242.0656999999999,456.1440677966102,1.38,1.8959958398335934,9.200956937799043,1.09,2.5,1.875,12.0,10.2,23.076,16.1532,16.1532,2.41,2035582,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:TATACOMM-EQ,TATA COMMUNICATIONS LTD,1613.8,64552.0,15.54,1.35,17.27,1114.81304,1195.4074074074074,1.28,1.7996525767226403,8.070093457943926,1.14,1.5,1.125,8.0,6.8,13.816,9.6712,9.6712,2.21,174603,Others,large_cap,2025-10-04 06:58:21.655142
NSE:ADANIGREEN-EQ,ADANI GREEN ENERGY LTD,1070.3,64218.0,12.88,1.43,18.17,1166.8410600000002,748.4615384615385,1.03,1.4177215189873418,13.459259259259259,0.35,2.5,1.875,8.0,6.8,10.902000000000001,7.6314,7.6314,1.86,2348127,Energy,large_cap,2025-10-04 05:21:33.267226
NSE:OBEROIRLTY-EQ,OBEROI REALTY LIMITED,1605.4,64216.0,12.52,2.27,16.68,1071.12288,707.2246696035243,1.33,1.501199040767386,8.057971014492752,1.07,2.5,1.875,12.0,10.2,20.016,14.011199999999997,14.011199999999997,3.38,429741,Technology,large_cap,2025-10-04 19:06:24.688672
NSE:MAXHEALTH-EQ,MAX HEALTHCARE INS LTD,1069.2,64152.0,22.11,4.54,17.94,1150.8868800000002,235.50660792951544,1.09,2.4648829431438126,12.121621621621623,0.48,2.0,1.5,8.0,6.8,19.734,13.8138,13.8138,1.03,5969792,Pharmaceutical,large_cap,2025-10-04 05:21:33.267226
NSE:KFINTECH-EQ,KFIN TECHNOLOGIES LIMITED,1067.3,64038.0,10.21,1.82,20.03,1282.6811400000001,586.4285714285713,1.02,1.0194707938092862,9.629807692307693,1.08,2.5,1.875,12.0,10.2,24.036,16.8252,16.8252,2.09,1148293,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:TBOTEK-EQ,TBO TEK LIMITED,1600.5,64020.0,20.37,2.62,12.97,830.3394000000001,610.8778625954199,1.05,3.141094834232845,5.738938053097346,1.26,2.5,1.875,12.0,10.2,15.564,10.8948,10.8948,3.11,162637,Technology,large_cap,2025-10-04 06:58:21.920248
NSE:JKPAPER-EQ,JK PAPER LIMITED,426.25,63937.5,13.37,1.49,13.76,175.956,286.0738255033557,1.11,1.943313953488372,8.546583850931677,0.61,2.5,1.875,12.0,10.2,16.512,11.558399999999999,11.558399999999999,2.97,5598732,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:STYL-EQ,SESHAASAI TECHNOLOGIES L,426.1,63915.0,18.55,1.69,13.17,168.35210999999998,252.13017751479293,1.37,2.8170083523158693,5.751091703056768,1.29,2.5,1.875,12.0,10.2,15.803999999999998,11.062799999999998,11.062799999999998,2.81,1229450,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:ORIENTTECH-EQ,ORIENT TECHNOLOGIES LTD,425.15,63772.5,17.65,1.94,13.56,172.95102,219.14948453608247,1.46,2.603244837758112,7.838150289017341,0.73,2.5,1.875,12.0,10.2,16.272,11.390399999999998,11.390399999999998,3.19,6742804,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:ERIS-EQ,ERIS LIFESCIENCES LIMITED,1593.3,63732.0,13.52,2.04,13.15,838.0758,781.0294117647059,1.44,2.056273764258555,6.575,1.0,2.5,1.875,12.0,10.2,15.78,11.046,11.046,3.42,170802,Technology,large_cap,2025-10-04 06:58:21.777674
NSE:GUJTHEM-EQ,GUJARAT THEMIS BIOSYN LTD,422.9,63435.0,17.04,1.02,12.97,164.55039,414.60784313725486,1.4,2.6276021588280645,6.420792079207921,1.02,1.5,1.125,8.0,6.8,10.376000000000001,7.2632,7.2632,3.11,542282,Others,large_cap,2025-10-04 05:21:33.267226
NSE:AVALON-EQ,AVALON TECHNOLOGIES LTD,1055.2,63312.0,20.67,2.27,15.07,954.1118399999999,464.8458149779736,1.04,2.743198407431984,8.10215053763441,0.86,2.5,1.875,12.0,10.2,18.084,12.6588,12.6588,2.61,647503,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:GESHIP-EQ,THE GE SHPG.LTD,1054.15,63249.0,15.58,2.01,16.65,1053.09585,524.452736318408,1.26,1.8714714714714717,10.214723926380367,0.63,2.0,1.5,8.0,6.8,13.32,9.324,9.324,3.33,2454771,Others,large_cap,2025-10-04 05:21:33.267226
NSE:JKCEMENT-EQ,JK CEMENT LIMITED,6318.0,63180.0,14.26,2.14,14.66,1852.4376,2952.3364485981306,1.25,1.9454297407912686,6.544642857142857,1.24,2.5,1.875,12.0,10.2,17.592,12.3144,12.3144,2.23,134331,Technology,large_cap,2025-10-04 10:06:03.360481
NSE:LIQUIDBETF-EQ,BFAM - LIQUIDBETF,1050.86,63051.6,10.55,1.73,18.74,1181.586984,607.4335260115606,1.06,1.1259338313767344,9.61025641025641,0.95,2.0,1.5,8.0,6.8,14.991999999999999,10.494399999999999,10.494399999999999,3.45,662809,Others,large_cap,2025-10-04 05:21:33.267226
NSE:GRAVITA-EQ,GRAVITA INDIA LIMITED,1575.9,63036.0,21.67,3.84,18.41,1160.49276,410.39062500000006,1.24,2.354155350353069,12.874125874125875,0.43,2.5,1.875,12.0,10.2,22.092,15.464399999999998,15.464399999999998,1.96,347543,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:SONACOMS-EQ,SONA BLW PRECISION FRGS L,419.7,62955.0,18.49,1.99,16.56,208.50696,210.90452261306532,1.34,2.2330917874396135,8.761904761904761,0.89,2.0,1.5,8.0,6.8,13.248,9.273599999999998,9.273599999999998,2.84,1842319,Others,large_cap,2025-10-04 05:21:33.267226
NSE:DEEPAKFERT-EQ,DEEPAK FERTILIZERS & PETR,1572.4,62896.0,17.75,1.86,17.92,1127.09632,845.3763440860215,1.27,1.9810267857142856,9.237113402061857,0.94,2.0,1.5,8.0,6.8,14.336000000000002,10.035200000000001,10.035200000000001,3.34,292023,Others,large_cap,2025-10-04 06:58:20.032261
NSE:PREMIERENE-EQ,PREMIER ENERGIES LIMITED,1043.4,62604.0,13.65,1.22,15.88,994.15152,855.2459016393443,1.4,1.7191435768261965,9.863354037267081,0.61,2.5,1.875,12.0,10.2,19.056,13.3392,13.3392,2.37,682135,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:QPOWER-EQ,QUALITY POWER ELEC EQUP L,1038.9,62334.0,19.71,1.85,19.08,1189.3327199999999,561.5675675675676,1.35,2.066037735849057,10.779661016949152,0.77,2.5,1.875,12.0,10.2,22.895999999999997,16.027199999999997,16.027199999999997,2.65,563351,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:PANACEABIO-EQ,PANACEA BIOTEC LTD,415.25,62287.5,14.53,2.35,19.18,238.93485,176.70212765957447,1.21,1.5151199165797706,8.524444444444445,1.25,1.5,1.125,8.0,6.8,15.344000000000001,10.7408,10.7408,3.3,787575,Others,large_cap,2025-10-04 05:21:33.267226
NSE:OIL-EQ,OIL INDIA LTD,414.7,62205.0,7.04,2.05,14.4,179.15040000000002,202.2926829268293,1.04,0.9777777777777777,8.780487804878048,0.64,2.0,1.5,8.0,6.8,8.64,6.048,6.048,2.33,2588580,Energy,large_cap,2025-10-04 05:21:33.267226
NSE:SWIGGY-EQ,SWIGGY LIMITED,413.85,62077.5,16.36,1.9,16.54,205.35237,217.81578947368422,1.22,1.9782345828295043,9.344632768361581,0.77,2.5,1.875,12.0,10.2,19.848,13.8936,13.8936,2.62,7409123,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:DSSL-EQ,DYNACONS SYS & SOLN LTD,1031.75,61905.0,18.66,2.51,13.37,827.66985,411.0557768924303,1.1,2.791323859386687,6.366666666666666,1.1,1.5,1.125,8.0,6.8,10.696,7.4872,7.4872,3.41,710226,Others,large_cap,2025-10-05 08:24:34.183156
NSE:BEL-EQ,BHARAT ELECTRONICS LTD,412.65,61897.5,15.53,1.47,13.09,162.04765500000002,280.7142857142857,1.18,2.372803666921314,6.577889447236181,0.99,2.0,1.5,8.0,6.8,10.472000000000001,7.3304,7.3304,2.12,16002501,Others,large_cap,2025-10-04 05:21:33.267226
NSE:CASHIETF-EQ,ICICIPRAMC - CASHIETF,1030.96,61857.6,15.26,1.76,15.65,968.0714399999999,585.7727272727273,1.17,1.9501597444089456,9.720496894409939,0.61,2.0,1.5,8.0,6.8,12.520000000000001,8.764000000000001,8.764000000000001,3.28,1177009,Others,large_cap,2025-10-04 05:21:33.267226
NSE:PFC-EQ,POWER FIN CORP LTD.,412.2,61830.0,14.77,2.18,13.65,168.7959,189.08256880733944,1.3,2.164102564102564,7.418478260869566,0.84,2.0,1.5,8.0,6.8,8.19,5.733,5.733,2.11,6422810,Energy,large_cap,2025-10-04 05:21:33.267226
NSE:OLECTRA-EQ,OLECTRA GREENTECH LIMITED,1545.1,61804.0,15.62,1.89,18.1,1118.6524000000002,817.5132275132275,1.18,1.7259668508287291,10.342857142857143,0.75,2.5,1.875,12.0,10.2,21.720000000000002,15.204,15.204,2.48,229873,Technology,large_cap,2025-10-08 03:24:47.269091
NSE:ITC-EQ,ITC LTD,404.3,60645.0,25.69,4.92,15.46,187.51434,82.17479674796748,1.68,3.3234152652005173,12.672131147540984,0.22,2.5,1.875,12.0,10.2,18.552,12.9864,12.9864,1.82,16987141,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:LTFOODS-EQ,LT FOODS LIMITED,403.85,60577.5,9.93,1.3,14.89,180.399795,310.6538461538462,1.03,1.3337810611148422,8.606936416184972,0.73,2.5,1.875,12.0,10.2,17.868,12.507599999999998,12.507599999999998,3.15,574701,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:IKS-EQ,INVENTURUS KNOWLEDGE SO L,1511.2,60448.0,10.07,2.39,16.51,997.9964800000001,632.3012552301255,1.07,1.2198667474258025,9.76923076923077,0.69,2.0,1.5,8.0,6.8,13.208000000000002,9.245600000000001,9.245600000000001,2.01,213459,Others,large_cap,2025-10-04 06:58:21.091329
NSE:ZOTA-EQ,ZOTA HEALTH CARE LIMITED,1507.9,60316.0,12.39,2.34,15.02,905.94632,644.4017094017095,1.4,1.6498002663115847,8.16304347826087,0.84,2.5,1.875,12.0,10.2,18.023999999999997,12.616799999999998,12.616799999999998,2.86,125057,Technology,large_cap,2025-10-04 06:58:22.969966
NSE:MIDHANI-EQ,MISHRA DHATU NIGAM LTD,400.9,60135.0,14.75,1.71,19.76,237.65352000000001,234.44444444444443,1.2,1.4929149797570849,9.88,1.0,1.5,1.125,8.0,6.8,15.808000000000002,11.0656,11.0656,2.21,777946,Others,large_cap,2025-10-04 05:21:33.267226
NSE:MANORAMA-EQ,MANORAMA INDUSTRIES LTD,1500.4,60016.0,10.33,2.05,15.87,952.4539199999999,731.9024390243903,1.25,1.3018273471959674,7.666666666666665,1.07,1.5,1.125,8.0,6.8,12.696,8.8872,8.8872,3.31,224405,Others,large_cap,2025-10-04 06:58:20.883966
NSE:LIQUIDBEES-EQ,NIP IND ETF LIQUID BEES,1000.0,60000.0,13.66,1.76,16.49,494.69999999999993,568.1818181818181,1.36,1.6567616737416617,9.31638418079096,0.77,2.0,1.5,8.0,6.8,13.192,9.234399999999999,9.234399999999999,2.92,13839374,Others,large_cap,2025-10-04 19:06:24.637964
NSE:LIQUIDETF-EQ,DSP LIQUID ETF,999.99,59999.4,14.64,1.47,14.25,427.49572500000005,680.265306122449,1.36,2.0547368421052634,6.333333333333333,1.25,1.5,1.125,8.0,6.8,11.4,7.9799999999999995,7.9799999999999995,3.05,580581,Others,large_cap,2025-10-04 05:21:33.267226
NSE:LIQUIDIETF-EQ,ICICIPRAMC - ICICILIQ,999.99,59999.4,15.8,2.18,19.4,581.9941799999999,458.71100917431187,1.19,1.6288659793814435,11.975308641975307,0.62,2.0,1.5,8.0,6.8,15.52,10.863999999999999,10.863999999999999,2.13,911467,Others,large_cap,2025-10-04 05:21:33.267226
NSE:LIQUID-EQ,MIRAEAMC - LIQUID,999.99,59999.4,19.6,1.38,13.37,401.09598900000003,724.6304347826087,1.05,2.9319371727748695,7.111702127659575,0.88,2.0,1.5,8.0,6.8,10.696,7.4872,7.4872,2.96,699751,Others,large_cap,2025-10-04 05:21:33.267226
NSE:BRITANNIA-EQ,BRITANNIA INDUSTRIES LTD,5992.5,59925.0,23.63,4.28,21.45,2570.7825000000003,1400.1168224299065,1.52,2.2032634032634033,17.581967213114755,0.22,2.5,1.875,12.0,10.2,25.74,18.017999999999997,18.017999999999997,1.08,268735,Technology,large_cap,2025-10-04 06:58:20.273771
NSE:EXIDEIND-EQ,EXIDE INDUSTRIES LTD,398.05,59707.5,17.87,1.19,18.08,215.90231999999997,334.4957983193278,1.3,1.976769911504425,9.720430107526882,0.86,2.0,1.5,8.0,6.8,14.463999999999999,10.124799999999999,10.124799999999999,3.25,1614451,Others,large_cap,2025-10-04 05:21:33.267226
NSE:ZENTEC-EQ,ZEN TECHNOLOGIES LIMITED,1487.5,59500.0,14.46,1.6,17.86,1062.67,929.6875,1.3,1.6192609182530797,10.694610778443113,0.67,2.5,1.875,12.0,10.2,21.432,15.002399999999998,15.002399999999998,3.15,263680,Technology,large_cap,2025-10-04 06:58:20.329330
NSE:BAJFINANCE-EQ,BAJAJ FINANCE LIMITED,989.75,59385.0,17.66,1.57,16.88,501.2094,630.4140127388534,1.32,2.0924170616113744,9.377777777777776,0.8,1.1,0.8250000000000001,8.0,6.8,5.063999999999999,3.544799999999999,3.544799999999999,2.85,7692197,Banking,large_cap,2025-10-04 05:21:33.267226
NSE:ZYDUSLIFE-EQ,ZYDUS LIFESCIENCES LTD,988.3,59298.0,13.85,1.34,17.57,520.93293,737.5373134328357,1.5,1.5765509391007397,8.48792270531401,1.07,1.5,1.125,8.0,6.8,14.056000000000001,9.8392,9.8392,2.01,577348,Others,large_cap,2025-10-04 05:21:33.267226
NSE:IVZINGOLD-EQ,INVESCO INDIA GOLD ETF,11853.3,59266.5,12.74,1.94,14.18,1680.79794,6109.948453608247,1.18,1.7968970380818055,7.23469387755102,0.96,2.0,1.5,8.0,6.8,11.344000000000001,7.9408,7.9408,2.59,1265,Others,large_cap,2025-10-05 08:24:34.851850
NSE:TATAPOWER-EQ,TATA POWER CO LTD,394.9,59235.0,20.46,2.37,14.5,171.78150000000002,166.62447257383965,1.32,2.8220689655172415,7.923497267759562,0.83,2.0,1.5,8.0,6.8,8.7,6.089999999999999,6.089999999999999,1.94,4157330,Energy,large_cap,2025-10-04 10:06:02.682143
NSE:EIHOTEL-EQ,EIH LIMITED,393.25,58987.5,14.62,1.19,15.34,180.97365000000002,330.4621848739496,1.1,1.90612777053455,8.765714285714285,0.75,2.5,1.875,12.0,10.2,18.407999999999998,12.885599999999998,12.885599999999998,3.18,7181084,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:FORTIS-EQ,FORTIS HEALTHCARE LTD,980.4,58824.0,20.59,2.35,15.1,444.12120000000004,417.1914893617021,0.9,2.727152317880795,11.353383458646615,0.33,2.0,1.5,8.0,6.8,16.61,11.626999999999999,11.626999999999999,2.1,3470330,Pharmaceutical,large_cap,2025-10-04 05:21:33.267226
NSE:SOBHA-EQ,SOBHA LIMITED,1470.3,58812.0,10.87,1.57,16.09,946.28508,936.4968152866242,1.15,1.351149782473586,7.62559241706161,1.11,2.5,1.875,12.0,10.2,19.308,13.5156,13.5156,2.69,159875,Technology,large_cap,2025-10-04 06:58:21.995996
NSE:MOIL-EQ,MOIL LIMITED,391.7,58755.0,9.67,2.3,14.13,166.04163,170.30434782608697,1.49,1.3687190375088463,6.760765550239236,1.09,2.5,1.875,12.0,10.2,16.956,11.8692,11.8692,2.53,5296994,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:NIBE-EQ,NIBE LIMITED,1464.1,58564.0,11.67,1.35,14.02,821.06728,1084.5185185185185,1.18,1.6647646219686163,8.548780487804876,0.64,2.5,1.875,12.0,10.2,16.823999999999998,11.776799999999998,11.776799999999998,3.31,128948,Technology,large_cap,2025-10-04 06:58:22.840911
NSE:SHYAMMETL-EQ,SHYAM METALICS AND ENGY L,970.8,58248.0,14.07,2.47,12.73,370.74852,393.0364372469635,1.44,2.2105263157894735,7.151685393258427,0.78,2.0,1.5,8.0,6.8,10.184000000000001,7.1288,7.1288,3.2,987823,Others,large_cap,2025-10-04 05:21:33.267226
